sample_time;computation_time;detection;fpic_rank;fpim_rank;fwaf_rank;fiml_rank;fx_rank;det;diff
1141.463672;0.003999;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1141.513803;0.005509;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1141.563708;0.004001;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1141.613849;0.004999;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1141.664238;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1141.713826;0.004008;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1141.763692;0.004998;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1141.813858;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1141.863836;0.004510;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1141.914092;0.003999;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1141.963817;0.005001;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1142.013728;0.004509;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1142.063867;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1142.113714;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1142.163848;0.004508;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1142.213736;0.004001;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1142.263848;0.005005;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1142.313716;0.004999;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1142.363854;0.004000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1142.413736;0.005510;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1142.463876;0.004000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1142.513960;0.004510;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1142.563861;0.004001;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1142.613910;0.004999;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1142.663731;0.004999;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1142.713897;0.005002;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1142.763743;0.008006;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1142.813905;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1142.863753;0.004515;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1142.913919;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1142.963757;0.005001;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1143.013931;0.005003;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1143.063751;0.005002;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1143.113920;0.004515;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1143.163775;0.004514;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1143.213923;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1143.264124;0.004005;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1143.313792;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1143.363917;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1143.413817;0.004511;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1143.463926;0.004999;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1143.513810;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1143.563910;0.006000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1143.613828;0.005511;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1143.663934;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1143.713816;0.006005;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1143.763945;0.006000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1143.813802;0.004002;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1143.863952;0.004092;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1143.913830;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1143.963953;0.004000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1144.013818;0.004000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1144.063949;0.004515;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1144.113832;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1144.163962;0.004514;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1144.213843;0.006002;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1144.263955;0.005003;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1144.314116;0.004999;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1144.363854;0.004000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1144.414019;0.004514;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1144.463880;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1144.513867;0.005001;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1144.563964;0.004514;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1144.614009;0.004998;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1144.664003;0.004999;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1144.713892;0.006004;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1144.763891;0.004000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1144.813871;0.004001;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1144.864003;0.003999;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1144.914038;0.005511;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1144.963988;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1145.013897;0.004514;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1145.063987;0.004007;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1145.114023;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1145.164032;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1145.214057;0.004515;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1145.263874;0.004008;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1145.313884;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1145.363938;0.004000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1145.413900;0.005506;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1145.464021;0.004008;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1145.514052;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1145.564042;0.003999;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1145.614066;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1145.664053;0.004001;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1145.714062;0.005513;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1145.764304;0.004000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1145.813905;0.005007;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1145.863914;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1145.913917;0.003999;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1145.963950;0.005512;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1146.013938;0.005002;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1146.063953;0.004999;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1146.113980;0.004999;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1146.163940;0.004509;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1146.213974;0.006009;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1146.264192;0.004517;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1146.314101;0.005006;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1146.364074;0.005001;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1146.414109;0.005868;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1146.464071;0.004685;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1146.513960;0.005262;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1146.564085;0.005257;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1146.614129;0.005192;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1146.663972;0.004717;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1146.713969;0.004106;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1146.764146;0.005520;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1146.814149;0.004506;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1146.864241;0.005006;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1146.914412;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1146.964110;0.004025;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1147.013989;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1147.064128;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1147.114145;0.004523;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1147.164000;0.003999;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1147.214138;0.004999;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1147.264140;0.004504;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1147.314039;0.005006;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1147.364168;0.004511;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1147.414023;0.004000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1147.464293;0.004999;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1147.514033;0.004514;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1147.564189;0.004999;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1147.614043;0.004508;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1147.664186;0.005002;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1147.714014;0.004000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1147.764183;0.005514;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1147.814017;0.004000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1147.864209;0.004998;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1147.914038;0.004515;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1147.964168;0.004999;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1148.014205;0.003998;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1148.064071;0.005513;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1148.114194;0.004999;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1148.164046;0.005001;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1148.214214;0.003999;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1148.264224;0.004510;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1148.314094;0.005002;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1148.364410;0.004507;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1148.414222;0.005004;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1148.464229;0.004001;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1148.514319;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1148.564096;0.004510;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1148.614475;0.003999;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1148.664224;0.005001;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1148.714221;0.004999;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1148.764208;0.004510;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1148.814460;0.004002;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1148.864254;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1148.914368;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1148.964098;0.004006;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1149.014115;0.004999;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1149.064121;0.004999;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1149.114104;0.004515;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1149.164266;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1149.214243;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1149.264239;0.004515;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1149.314255;0.004000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1149.364162;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1149.414124;0.004508;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1149.464256;0.005003;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1149.514261;0.004000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1149.564274;0.005001;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1149.614289;0.004000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1149.664283;0.004510;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1149.714617;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1149.764164;0.004511;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1149.814168;0.005002;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1149.864163;0.003998;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1149.914178;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1149.964137;0.004006;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1150.014156;0.004998;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1150.064190;0.004000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1150.114177;0.004513;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1150.164165;0.004567;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1150.214199;0.004514;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1150.264313;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1150.314320;0.004000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1150.364308;0.005008;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1150.414194;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1150.464207;0.004511;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1150.514320;0.004511;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1150.564340;0.005006;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1150.614175;0.003999;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1150.664336;0.005002;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1150.714321;0.004503;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1150.764348;0.004005;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1150.814199;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1150.864193;0.004002;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1150.914210;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1150.964239;0.004514;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1151.014354;0.005001;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1151.064351;0.004000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1151.114231;0.004009;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1151.164228;0.004998;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1151.214359;0.005001;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1151.264411;0.004516;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1151.314371;0.004998;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1151.364260;0.005998;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1151.414368;0.005509;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1151.464410;0.005004;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1151.514288;0.003999;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1151.564232;0.005515;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1151.614521;0.005006;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1151.664546;0.004998;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1151.714427;0.006000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1151.764381;0.004514;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1151.814479;0.005999;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1151.864387;0.005511;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1151.914435;0.005003;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1151.964409;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1152.014485;0.006000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1152.064279;0.004000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1152.114308;0.005008;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1152.164412;0.004000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1152.214431;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1152.264470;0.004514;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1152.314292;0.005002;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1152.364323;0.004513;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1152.414463;0.005006;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1152.464424;0.006001;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1152.514361;0.005503;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1152.564629;0.004007;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1152.614709;0.004007;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1152.664357;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1152.714470;0.004000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1152.764330;0.005515;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1152.814467;0.004000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1152.864659;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1152.914468;0.005001;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1152.964353;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1153.014529;0.004515;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1153.064482;0.005999;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1153.114356;0.005007;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1153.164365;0.004000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1153.214713;0.007002;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1153.264487;0.005517;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1153.314350;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1153.364637;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1153.414376;0.006504;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1153.464708;0.005006;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1153.514600;0.005510;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1153.564752;0.006005;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1153.614352;0.005002;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1153.664690;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1153.714382;0.004513;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1153.764501;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1153.814503;0.004998;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1153.864532;0.005509;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1153.914687;0.005002;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1153.964365;0.005997;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1154.014369;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1154.064402;0.006008;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1154.114423;0.003999;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1154.164567;0.004000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1154.214733;0.005516;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1154.264563;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1154.314418;0.004505;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1154.364392;0.005008;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1154.414797;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1154.464561;0.005506;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1154.514417;0.006015;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1154.564406;0.004999;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1154.614586;0.005002;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1154.664580;0.005513;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1154.714565;0.006001;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1154.764461;0.005515;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1154.814440;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1154.864441;0.005833;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1154.914587;0.005752;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1154.964564;0.005820;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1155.014613;0.005746;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1155.064616;0.005356;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1155.114578;0.005607;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1155.164589;0.005516;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1155.214450;0.005514;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1155.264466;0.004999;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1155.314616;0.005510;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1155.364803;0.005506;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1155.414753;0.006011;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1155.464593;0.004999;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1155.514499;0.005000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1155.564498;0.004503;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1155.614886;0.005005;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1155.664639;0.004506;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1155.714506;0.006005;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1155.764824;0.005511;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1155.814689;0.004999;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1155.864565;0.005002;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1155.914640;0.004515;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1155.964508;0.004000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1156.014669;0.003998;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1156.064532;0.004000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1156.114662;0.005511;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1156.164549;0.004000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1156.214679;0.005513;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1156.264775;0.004513;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1156.314699;0.005001;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1156.364684;0.004997;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1156.414538;0.004512;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1156.464653;0.005007;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1156.514872;0.003998;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1156.564663;0.004999;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1156.614923;0.004510;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1156.664534;0.004999;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1156.714954;0.004000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1156.764724;0.005511;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1156.814703;0.004003;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1156.864561;0.004997;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1156.914694;0.005002;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1156.964713;0.004000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1157.014704;0.005002;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1157.064953;0.004000;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1157.114974;0.005001;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1157.164710;0.005515;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
1157.214748;0.004999;1;0.333333;0.666667;0.000000;1.000000;0.000000 ;1;0
